YEAR,MO,DY,HR,T2M,QV2M
2023,8,2,5,24.41,18.8
2023,8,2,6,25.39,19.41
2023,8,2,7,26.66,20.26
2023,8,2,8,27.94,20.81
2023,8,2,9,29.01,20.81
2023,8,2,10,29.72,20.57
2023,8,2,11,30.3,20.51
2023,8,2,12,30.68,20.45
2023,8,2,13,30.83,20.45
2023,8,2,14,30.8,20.45
2023,8,2,15,30.17,20.63
2023,8,2,16,29.36,21.12
2023,8,2,17,28.15,21.18
2023,8,2,18,27.17,20.81
2023,8,2,19,26.76,20.57
2023,8,2,20,26.4,20.39
2023,8,2,21,26.11,20.26
2023,8,2,22,25.87,20.14
2023,8,2,23,25.67,20.02
2023,8,3,0,25.48,19.84
2023,8,3,1,25.26,19.65
2023,8,3,2,25.06,19.47
2023,8,3,3,24.81,19.29
2023,8,3,4,24.64,19.1
2023,8,3,5,24.6,19.04
2023,8,3,6,25.74,19.96
2023,8,3,7,26.82,20.69
2023,8,3,8,27.69,20.45
2023,8,3,9,28.44,19.84
2023,8,3,10,29.19,19.35
2023,8,3,11,29.76,19.17
2023,8,3,12,30.05,19.04
2023,8,3,13,29.87,18.98
2023,8,3,14,29.2,18.92
2023,8,3,15,28.4,18.98
2023,8,3,16,27.63,19.41
2023,8,3,17,26.69,19.65
2023,8,3,18,25.66,19.47
2023,8,3,19,25.28,19.41
2023,8,3,20,25.11,19.29
2023,8,3,21,25.0,19.23
2023,8,3,22,24.87,19.17
2023,8,3,23,24.77,19.04
2023,8,4,0,24.65,18.98
2023,8,4,1,24.55,18.92
2023,8,4,2,24.42,18.8
2023,8,4,3,24.26,18.68
2023,8,4,4,24.12,18.49
2023,8,4,5,24.05,18.37
2023,8,4,6,25.09,19.23
2023,8,4,7,25.92,19.47
2023,8,4,8,26.61,19.23
2023,8,4,9,27.3,18.62
2023,8,4,10,28.12,18.25
2023,8,4,11,28.98,18.19
2023,8,4,12,29.58,18.37
2023,8,4,13,29.88,18.68
2023,8,4,14,29.81,18.98
2023,8,4,15,29.45,19.29
2023,8,4,16,28.69,19.71
2023,8,4,17,27.45,20.02
2023,8,4,18,26.08,19.53
2023,8,4,19,25.65,19.23
2023,8,4,20,25.22,18.86
2023,8,4,21,24.8,18.49
2023,8,4,22,24.35,18.07
2023,8,4,23,23.9,17.7
2023,8,5,0,23.48,17.4
2023,8,5,1,23.13,17.15
2023,8,5,2,22.81,17.03
2023,8,5,3,22.55,16.91
2023,8,5,4,22.44,16.78
2023,8,5,5,22.53,16.85
2023,8,5,6,24.15,17.88
2023,8,5,7,25.89,19.23
2023,8,5,8,28.34,20.57
2023,8,5,9,29.62,20.75
2023,8,5,10,30.4,20.69
2023,8,5,11,30.94,20.69
2023,8,5,12,31.23,20.69
2023,8,5,13,31.27,20.69
2023,8,5,14,31.12,20.69
2023,8,5,15,30.63,20.94
2023,8,5,16,29.71,21.48
2023,8,5,17,28.5,21.73
2023,8,5,18,27.17,21.24
2023,8,5,19,26.66,20.87
2023,8,5,20,26.22,20.51
2023,8,5,21,25.78,20.08
2023,8,5,22,25.38,19.78
2023,8,5,23,25.0,19.47
2023,8,6,0,24.68,19.23
2023,8,6,1,24.37,18.98
2023,8,6,2,24.04,18.68
2023,8,6,3,23.74,18.43
2023,8,6,4,23.48,18.25
2023,8,6,5,23.37,18.07
2023,8,6,6,25.21,19.23
2023,8,6,7,26.9,20.08
2023,8,6,8,28.4,20.39
2023,8,6,9,29.54,20.51
2023,8,6,10,30.21,20.63
2023,8,6,11,30.71,20.81
2023,8,6,12,31.11,20.87
2023,8,6,13,31.15,20.81
2023,8,6,14,30.84,20.94
2023,8,6,15,30.25,21.42
2023,8,6,16,29.57,22.22
2023,8,6,17,28.44,22.28
2023,8,6,18,27.39,21.61
2023,8,6,19,27.0,21.24
2023,8,6,20,26.58,20.81
2023,8,6,21,26.11,20.32
2023,8,6,22,25.65,19.96
2023,8,6,23,25.32,19.71
2023,8,7,0,25.05,19.53
2023,8,7,1,24.8,19.35
2023,8,7,2,24.52,19.23
2023,8,7,3,24.48,19.17
2023,8,7,4,24.46,19.1
2023,8,7,5,24.37,19.04
2023,8,7,6,25.72,19.71
2023,8,7,7,27.05,20.45
2023,8,7,8,28.34,20.81
2023,8,7,9,29.3,20.87
2023,8,7,10,29.88,20.63
2023,8,7,11,30.48,20.57
2023,8,7,12,30.74,20.45
2023,8,7,13,30.76,20.45
2023,8,7,14,30.68,20.63
2023,8,7,15,30.3,20.94
2023,8,7,16,29.52,21.61
2023,8,7,17,28.4,21.97
2023,8,7,18,27.26,21.3
2023,8,7,19,26.81,20.87
2023,8,7,20,26.46,20.57
2023,8,7,21,26.15,20.32
2023,8,7,22,25.88,20.14
2023,8,7,23,25.69,19.96
2023,8,8,0,25.51,19.84
2023,8,8,1,25.28,19.65
2023,8,8,2,24.93,19.47
2023,8,8,3,24.71,19.35
2023,8,8,4,24.51,19.17
2023,8,8,5,24.32,19.04
2023,8,8,6,25.44,19.47
2023,8,8,7,26.6,20.08
2023,8,8,8,28.16,20.45
2023,8,8,9,29.33,20.51
2023,8,8,10,30.23,20.51
2023,8,8,11,30.85,20.51
2023,8,8,12,31.19,20.45
2023,8,8,13,31.25,20.39
2023,8,8,14,30.98,20.26
2023,8,8,15,30.26,20.32
2023,8,8,16,29.26,21.0
2023,8,8,17,28.17,21.24
2023,8,8,18,27.13,20.94
2023,8,8,19,26.77,20.69
2023,8,8,20,26.5,20.51
2023,8,8,21,26.21,20.32
2023,8,8,22,25.84,20.14
2023,8,8,23,25.49,19.96
2023,8,9,0,25.12,19.78
2023,8,9,1,24.83,19.53
2023,8,9,2,24.6,19.35
2023,8,9,3,24.4,19.23
2023,8,9,4,24.33,19.1
2023,8,9,5,24.26,19.04
2023,8,9,6,25.7,19.71
2023,8,9,7,27.24,20.2
2023,8,9,8,28.76,20.26
2023,8,9,9,29.82,20.08
2023,8,9,10,30.46,19.9
2023,8,9,11,30.9,19.78
2023,8,9,12,31.26,19.53
2023,8,9,13,31.5,19.41
2023,8,9,14,31.47,19.29
2023,8,9,15,31.23,19.35
2023,8,9,16,30.37,19.59
2023,8,9,17,28.96,20.26
2023,8,9,18,27.31,20.14
2023,8,9,19,26.78,19.84
2023,8,9,20,26.36,19.65
2023,8,9,21,26.0,19.53
2023,8,9,22,25.63,19.47
2023,8,9,23,25.3,19.41
2023,8,10,0,25.04,19.29
2023,8,10,1,24.82,19.23
2023,8,10,2,24.64,19.1
2023,8,10,3,24.45,19.04
2023,8,10,4,24.27,18.92
2023,8,10,5,24.22,18.86
2023,8,10,6,25.62,19.41
2023,8,10,7,27.33,19.84
2023,8,10,8,28.93,20.02
2023,8,10,9,30.2,20.2
2023,8,10,10,31.21,20.45
2023,8,10,11,31.9,20.57
2023,8,10,12,32.21,20.51
2023,8,10,13,32.27,20.45
2023,8,10,14,32.21,20.32
2023,8,10,15,31.6,20.2
2023,8,10,16,30.91,20.63
2023,8,10,17,29.46,21.24
2023,8,10,18,27.75,20.81
2023,8,10,19,27.28,20.63
2023,8,10,20,26.93,20.81
2023,8,10,21,26.57,20.81
2023,8,10,22,26.19,20.57
2023,8,10,23,25.87,20.2
2023,8,11,0,25.57,19.9
2023,8,11,1,25.33,19.65
2023,8,11,2,25.12,19.47
2023,8,11,3,24.91,19.29
2023,8,11,4,24.73,19.17
2023,8,11,5,24.61,19.1
2023,8,11,6,25.59,19.59
2023,8,11,7,26.71,20.08
2023,8,11,8,27.94,20.32
2023,8,11,9,29.0,20.39
2023,8,11,10,29.92,20.45
2023,8,11,11,30.7,20.32
2023,8,11,12,31.32,20.32
2023,8,11,13,31.73,20.39
2023,8,11,14,31.71,20.39
2023,8,11,15,31.38,20.45
2023,8,11,16,30.44,20.81
2023,8,11,17,29.01,21.48
2023,8,11,18,27.68,21.06
2023,8,11,19,27.36,20.75
2023,8,11,20,27.05,20.51
2023,8,11,21,26.58,20.2
2023,8,11,22,26.06,20.02
2023,8,11,23,25.65,19.78
2023,8,12,0,25.33,19.53
2023,8,12,1,25.07,19.41
2023,8,12,2,24.89,19.29
2023,8,12,3,24.68,19.17
2023,8,12,4,24.43,19.04
2023,8,12,5,24.33,18.98
2023,8,12,6,25.71,19.59
2023,8,12,7,27.29,20.08
2023,8,12,8,28.81,20.39
2023,8,12,9,29.96,20.57
2023,8,12,10,30.75,20.69
2023,8,12,11,31.36,20.87
2023,8,12,12,31.79,21.0
2023,8,12,13,31.94,20.87
2023,8,12,14,31.86,20.81
2023,8,12,15,31.23,21.0
2023,8,12,16,30.49,21.48
2023,8,12,17,29.27,21.91
2023,8,12,18,27.99,21.42
2023,8,12,19,27.5,21.06
2023,8,12,20,26.94,20.81
2023,8,12,21,26.48,20.51
2023,8,12,22,26.1,20.2
2023,8,12,23,25.74,20.02
2023,8,13,0,25.46,19.84
2023,8,13,1,25.26,19.65
2023,8,13,2,25.12,19.53
2023,8,13,3,24.98,19.41
2023,8,13,4,24.88,19.35
2023,8,13,5,24.8,19.29
2023,8,13,6,25.73,19.96
2023,8,13,7,26.74,20.57
2023,8,13,8,27.94,20.94
2023,8,13,9,28.87,21.0
2023,8,13,10,29.51,20.94
2023,8,13,11,29.98,20.81
2023,8,13,12,30.31,20.94
2023,8,13,13,30.16,21.12
2023,8,13,14,29.88,21.36
2023,8,13,15,29.48,21.73
2023,8,13,16,28.9,22.22
2023,8,13,17,28.05,22.28
2023,8,13,18,27.12,21.67
2023,8,13,19,26.83,21.36
2023,8,13,20,26.63,21.12
2023,8,13,21,26.37,20.87
2023,8,13,22,26.12,20.63
2023,8,13,23,25.87,20.32
2023,8,14,0,25.65,20.08
2023,8,14,1,25.43,19.84
2023,8,14,2,25.18,19.59
2023,8,14,3,24.97,19.41
2023,8,14,4,24.79,19.29
2023,8,14,5,24.73,19.23
2023,8,14,6,25.73,19.96
2023,8,14,7,26.76,20.57
2023,8,14,8,28.23,20.75
2023,8,14,9,29.4,20.75
2023,8,14,10,30.12,20.81
2023,8,14,11,30.65,20.81
2023,8,14,12,30.92,20.75
2023,8,14,13,30.99,20.69
2023,8,14,14,30.82,20.75
2023,8,14,15,30.3,20.94
2023,8,14,16,29.51,21.42
2023,8,14,17,28.36,21.97
2023,8,14,18,27.26,21.55
2023,8,14,19,26.91,21.36
2023,8,14,20,26.69,21.18
2023,8,14,21,26.45,20.87
2023,8,14,22,26.12,20.57
2023,8,14,23,25.83,20.26
2023,8,15,0,25.65,20.02
2023,8,15,1,25.51,19.84
2023,8,15,2,25.52,19.71
2023,8,15,3,25.48,19.71
2023,8,15,4,25.4,19.71
2023,8,15,5,25.23,19.59
2023,8,15,6,25.87,20.02
2023,8,15,7,26.65,20.57
2023,8,15,8,27.69,21.0
2023,8,15,9,28.61,20.75
2023,8,15,10,29.33,20.51
2023,8,15,11,29.83,20.26
2023,8,15,12,30.18,20.32
2023,8,15,13,30.52,20.45
2023,8,15,14,30.46,20.45
2023,8,15,15,30.15,20.57
2023,8,15,16,29.48,20.94
2023,8,15,17,28.23,21.3
2023,8,15,18,27.12,21.0
2023,8,15,19,26.8,20.87
2023,8,15,20,26.5,20.75
2023,8,15,21,26.17,20.57
2023,8,15,22,25.92,20.32
2023,8,15,23,25.68,20.08
2023,8,16,0,25.43,19.84
2023,8,16,1,25.09,19.53
2023,8,16,2,24.83,19.29
2023,8,16,3,24.64,19.1
2023,8,16,4,24.63,19.04
2023,8,16,5,24.55,18.98
2023,8,16,6,25.59,19.53
2023,8,16,7,26.97,19.84
2023,8,16,8,28.6,19.96
2023,8,16,9,29.8,20.08
2023,8,16,10,30.56,20.26
2023,8,16,11,30.99,20.26
2023,8,16,12,31.23,20.32
2023,8,16,13,31.3,20.26
2023,8,16,14,31.05,20.14
2023,8,16,15,30.63,20.26
2023,8,16,16,29.82,20.69
2023,8,16,17,28.53,21.36
2023,8,16,18,27.35,21.18
2023,8,16,19,27.02,21.06
2023,8,16,20,26.69,20.87
2023,8,16,21,26.33,20.69
2023,8,16,22,26.06,20.39
2023,8,16,23,25.8,20.08
2023,8,17,0,25.54,19.78
2023,8,17,1,25.27,19.47
2023,8,17,2,25.04,19.29
2023,8,17,3,24.87,19.17
2023,8,17,4,24.7,19.1
2023,8,17,5,24.61,18.98
2023,8,17,6,25.39,19.53
2023,8,17,7,26.24,19.96
2023,8,17,8,27.31,20.2
2023,8,17,9,28.32,20.14
2023,8,17,10,29.34,20.02
2023,8,17,11,30.12,19.96
2023,8,17,12,30.62,19.96
2023,8,17,13,30.86,19.96
2023,8,17,14,30.84,20.02
2023,8,17,15,30.59,20.08
2023,8,17,16,29.87,20.57
2023,8,17,17,28.53,21.18
2023,8,17,18,27.19,20.94
2023,8,17,19,26.73,20.69
2023,8,17,20,26.36,20.57
2023,8,17,21,26.02,20.39
2023,8,17,22,25.76,20.14
2023,8,17,23,25.54,19.9
2023,8,18,0,25.31,19.65
2023,8,18,1,25.03,19.41
2023,8,18,2,24.79,19.17
2023,8,18,3,24.59,18.98
2023,8,18,4,24.42,18.8
2023,8,18,5,24.28,18.68
2023,8,18,6,25.16,19.23
2023,8,18,7,26.29,19.59
2023,8,18,8,27.56,19.71
2023,8,18,9,28.79,19.84
2023,8,18,10,29.68,20.08
2023,8,18,11,30.08,20.26
2023,8,18,12,30.38,20.39
2023,8,18,13,30.43,20.51
2023,8,18,14,30.13,20.75
2023,8,18,15,29.65,21.0
2023,8,18,16,29.02,21.42
2023,8,18,17,28.13,21.73
2023,8,18,18,27.3,21.3
2023,8,18,19,26.99,20.87
2023,8,18,20,26.62,20.45
2023,8,18,21,26.19,20.08
2023,8,18,22,25.75,19.78
2023,8,18,23,25.39,19.53
2023,8,19,0,25.08,19.29
2023,8,19,1,24.82,19.1
2023,8,19,2,24.58,18.86
2023,8,19,3,24.36,18.68
2023,8,19,4,24.14,18.49
2023,8,19,5,23.97,18.37
2023,8,19,6,25.12,18.98
2023,8,19,7,26.75,19.53
2023,8,19,8,28.38,19.78
2023,8,19,9,29.59,19.84
2023,8,19,10,30.46,19.84
2023,8,19,11,30.92,19.78
2023,8,19,12,31.15,19.9
2023,8,19,13,31.15,20.02
2023,8,19,14,31.02,20.2
2023,8,19,15,30.63,20.57
2023,8,19,16,30.0,21.12
2023,8,19,17,28.8,21.24
2023,8,19,18,27.43,21.06
2023,8,19,19,26.93,20.81
2023,8,19,20,26.57,20.69
2023,8,19,21,26.25,20.57
2023,8,19,22,25.95,20.39
2023,8,19,23,25.66,20.2
2023,8,20,0,25.44,19.96
2023,8,20,1,25.23,19.78
2023,8,20,2,25.12,19.65
2023,8,20,3,25.04,19.59
2023,8,20,4,25.0,19.53
2023,8,20,5,24.99,19.47
2023,8,20,6,25.58,19.9
2023,8,20,7,26.39,20.51
2023,8,20,8,27.36,20.75
2023,8,20,9,28.42,20.26
2023,8,20,10,29.55,19.71
2023,8,20,11,30.4,19.65
2023,8,20,12,30.77,19.71
2023,8,20,13,30.87,19.84
2023,8,20,14,30.62,19.96
2023,8,20,15,30.05,20.2
2023,8,20,16,29.08,20.63
2023,8,20,17,27.83,20.87
2023,8,20,18,26.71,20.51
2023,8,20,19,26.3,20.14
2023,8,20,20,25.96,19.9
2023,8,20,21,25.62,19.71
2023,8,20,22,25.34,19.59
2023,8,20,23,25.15,19.47
2023,8,21,0,24.96,19.35
2023,8,21,1,24.76,19.23
2023,8,21,2,24.48,18.98
2023,8,21,3,24.27,18.74
2023,8,21,4,24.14,18.55
2023,8,21,5,24.08,18.37
2023,8,21,6,25.4,19.41
2023,8,21,7,27.0,19.53
2023,8,21,8,28.15,19.17
2023,8,21,9,29.22,19.35
2023,8,21,10,29.94,19.65
2023,8,21,11,30.39,19.78
2023,8,21,12,30.65,19.65
2023,8,21,13,30.84,19.47
2023,8,21,14,30.73,19.17
2023,8,21,15,30.37,19.1
2023,8,21,16,29.6,19.35
2023,8,21,17,28.15,19.9
2023,8,21,18,26.75,19.84
2023,8,21,19,26.42,19.9
2023,8,21,20,26.19,20.02
2023,8,21,21,25.97,20.14
2023,8,21,22,25.65,20.08
2023,8,21,23,25.35,20.02
2023,8,22,0,25.11,19.84
2023,8,22,1,24.9,19.65
2023,8,22,2,24.78,19.47
2023,8,22,3,24.77,19.35
2023,8,22,4,24.8,19.23
2023,8,22,5,24.79,19.1
2023,8,22,6,25.65,20.02
2023,8,22,7,26.73,20.45
2023,8,22,8,27.64,20.51
2023,8,22,9,28.54,20.08
2023,8,22,10,29.44,19.71
2023,8,22,11,30.22,19.53
2023,8,22,12,30.74,19.47
2023,8,22,13,31.02,19.35
2023,8,22,14,31.05,19.29
2023,8,22,15,30.82,19.29
2023,8,22,16,30.01,19.65
2023,8,22,17,28.4,20.39
2023,8,22,18,26.78,20.08
2023,8,22,19,26.3,19.9
2023,8,22,20,25.97,19.9
2023,8,22,21,25.73,19.96
2023,8,22,22,25.5,19.9
2023,8,22,23,25.2,19.71
2023,8,23,0,24.89,19.47
2023,8,23,1,24.62,19.23
2023,8,23,2,24.34,18.98
2023,8,23,3,24.17,18.86
2023,8,23,4,24.02,18.68
2023,8,23,5,23.91,18.55
2023,8,23,6,25.34,19.53
2023,8,23,7,26.7,20.26
2023,8,23,8,28.12,20.51
2023,8,23,9,29.36,20.14
2023,8,23,10,30.42,19.78
2023,8,23,11,31.19,19.47
2023,8,23,12,31.59,19.23
2023,8,23,13,31.51,19.1
2023,8,23,14,31.38,19.1
2023,8,23,15,30.98,19.23
2023,8,23,16,29.9,19.65
2023,8,23,17,28.51,20.32
2023,8,23,18,26.98,20.08
2023,8,23,19,26.6,20.08
2023,8,23,20,26.3,20.08
2023,8,23,21,26.0,20.02
2023,8,23,22,25.7,19.96
2023,8,23,23,25.44,19.78
2023,8,24,0,25.18,19.59
2023,8,24,1,24.8,19.35
2023,8,24,2,24.51,19.1
2023,8,24,3,24.26,18.92
2023,8,24,4,24.08,18.74
2023,8,24,5,23.9,18.55
2023,8,24,6,25.35,19.53
2023,8,24,7,26.69,20.14
2023,8,24,8,27.95,20.26
2023,8,24,9,29.23,20.02
2023,8,24,10,30.33,19.78
2023,8,24,11,31.15,19.65
2023,8,24,12,31.74,19.59
2023,8,24,13,32.01,19.53
2023,8,24,14,31.89,19.29
2023,8,24,15,31.38,19.17
2023,8,24,16,30.37,19.65
2023,8,24,17,28.99,20.32
2023,8,24,18,27.29,20.26
2023,8,24,19,26.81,20.14
2023,8,24,20,26.44,20.08
2023,8,24,21,26.15,20.14
2023,8,24,22,25.87,20.14
2023,8,24,23,25.58,19.96
2023,8,25,0,25.38,19.84
2023,8,25,1,25.19,19.65
2023,8,25,2,25.03,19.53
2023,8,25,3,24.8,19.35
2023,8,25,4,24.55,19.17
2023,8,25,5,24.32,18.92
2023,8,25,6,25.53,19.65
2023,8,25,7,26.84,19.84
2023,8,25,8,28.21,19.84
2023,8,25,9,29.58,19.65
2023,8,25,10,30.71,19.59
2023,8,25,11,31.43,19.59
2023,8,25,12,31.87,19.65
2023,8,25,13,31.97,19.65
2023,8,25,14,31.7,19.65
2023,8,25,15,31.29,19.78
2023,8,25,16,30.62,20.26
2023,8,25,17,29.44,20.57
2023,8,25,18,27.88,20.63
2023,8,25,19,27.33,20.08
2023,8,25,20,26.84,19.59
2023,8,25,21,26.44,19.29
2023,8,25,22,26.13,19.29
2023,8,25,23,25.78,19.35
2023,8,26,0,25.51,19.29
2023,8,26,1,25.19,19.23
2023,8,26,2,24.97,19.17
2023,8,26,3,24.8,19.1
2023,8,26,4,24.7,19.04
2023,8,26,5,24.58,18.98
2023,8,26,6,25.48,19.53
2023,8,26,7,26.6,20.08
2023,8,26,8,27.73,19.9
2023,8,26,9,28.65,19.17
2023,8,26,10,29.62,18.92
2023,8,26,11,30.48,19.04
2023,8,26,12,30.94,19.1
2023,8,26,13,30.85,19.1
2023,8,26,14,30.26,19.17
2023,8,26,15,29.46,19.35
2023,8,26,16,28.6,19.1
2023,8,26,17,27.48,19.65
2023,8,26,18,26.53,19.65
2023,8,26,19,26.23,19.47
2023,8,26,20,25.98,19.29
2023,8,26,21,25.8,19.23
2023,8,26,22,25.61,19.23
2023,8,26,23,25.43,19.35
2023,8,27,0,25.35,19.53
2023,8,27,1,25.25,19.53
2023,8,27,2,25.05,19.47
2023,8,27,3,24.84,19.29
2023,8,27,4,24.65,19.1
2023,8,27,5,24.5,18.92
2023,8,27,6,25.33,19.47
2023,8,27,7,26.43,20.02
2023,8,27,8,27.92,20.2
2023,8,27,9,29.3,20.2
2023,8,27,10,30.22,20.32
2023,8,27,11,30.73,20.39
2023,8,27,12,30.97,20.32
2023,8,27,13,30.98,20.32
2023,8,27,14,30.77,20.2
2023,8,27,15,30.29,20.26
2023,8,27,16,29.59,20.81
2023,8,27,17,28.29,21.36
2023,8,27,18,27.06,20.87
2023,8,27,19,26.66,20.63
2023,8,27,20,26.35,20.39
2023,8,27,21,26.04,20.14
2023,8,27,22,25.77,19.96
2023,8,27,23,25.51,19.84
2023,8,28,0,25.29,19.65
2023,8,28,1,25.09,19.47
2023,8,28,2,24.91,19.35
2023,8,28,3,24.74,19.17
2023,8,28,4,24.56,18.98
2023,8,28,5,24.46,18.92
2023,8,28,6,25.37,19.59
2023,8,28,7,26.62,20.45
2023,8,28,8,27.98,20.87
2023,8,28,9,29.17,20.87
2023,8,28,10,30.11,20.75
2023,8,28,11,30.73,20.75
2023,8,28,12,31.06,20.63
2023,8,28,13,31.1,20.69
2023,8,28,14,30.8,21.06
2023,8,28,15,30.19,21.67
2023,8,28,16,29.33,22.28
2023,8,28,17,28.33,22.28
2023,8,28,18,27.69,21.97
2023,8,28,19,27.34,21.73
2023,8,28,20,26.96,21.3
2023,8,28,21,26.57,20.94
2023,8,28,22,26.23,20.63
2023,8,28,23,25.99,20.32
2023,8,29,0,25.82,20.14
2023,8,29,1,25.66,19.96
2023,8,29,2,25.51,19.9
2023,8,29,3,25.38,19.78
2023,8,29,4,25.25,19.65
2023,8,29,5,25.13,19.59
2023,8,29,6,25.67,20.02
2023,8,29,7,26.59,20.69
2023,8,29,8,27.62,21.18
2023,8,29,9,28.68,21.24
2023,8,29,10,29.7,21.0
2023,8,29,11,30.4,20.75
2023,8,29,12,31.05,20.63
2023,8,29,13,31.25,20.39
2023,8,29,14,31.06,20.32
2023,8,29,15,30.62,20.57
2023,8,29,16,29.65,21.18
2023,8,29,17,28.32,21.61
2023,8,29,18,27.36,21.24
2023,8,29,19,27.09,21.06
2023,8,29,20,26.78,21.0
2023,8,29,21,26.44,20.87
2023,8,29,22,26.14,20.63
2023,8,29,23,25.88,20.45
2023,8,30,0,25.66,20.2
2023,8,30,1,25.4,19.9
2023,8,30,2,25.12,19.53
2023,8,30,3,24.72,19.1
2023,8,30,4,24.27,18.62
2023,8,30,5,23.91,18.19
2023,8,30,6,24.53,18.43
2023,8,30,7,25.72,18.43
2023,8,30,8,27.41,18.13
2023,8,30,9,29.09,17.7
2023,8,30,10,30.17,17.82
2023,8,30,11,30.95,18.13
2023,8,30,12,31.35,18.31
2023,8,30,13,31.26,18.43
2023,8,30,14,31.11,18.62
2023,8,30,15,30.72,19.17
2023,8,30,16,29.98,19.35
2023,8,30,17,28.4,20.08
2023,8,30,18,26.87,19.96
2023,8,30,19,26.44,20.02
2023,8,30,20,26.23,20.26
2023,8,30,21,26.05,20.39
2023,8,30,22,25.83,20.32
2023,8,30,23,25.62,20.14
2023,8,31,0,25.46,19.96
2023,8,31,1,25.23,19.71
2023,8,31,2,25.04,19.53
2023,8,31,3,24.84,19.35
2023,8,31,4,24.64,19.1
2023,8,31,5,24.45,18.92
2023,8,31,6,25.32,19.53
2023,8,31,7,26.57,20.26
2023,8,31,8,27.94,20.45
2023,8,31,9,29.23,20.2
2023,8,31,10,30.19,20.08
2023,8,31,11,30.64,20.08
2023,8,31,12,30.43,20.14
2023,8,31,13,30.04,20.26
2023,8,31,14,29.71,20.69
2023,8,31,15,29.36,21.24
2023,8,31,16,28.76,21.85
2023,8,31,17,27.85,22.09
2023,8,31,18,27.22,21.73
2023,8,31,19,26.98,21.61
2023,8,31,20,26.73,21.42
2023,8,31,21,26.47,21.12
2023,8,31,22,26.2,20.81
2023,8,31,23,25.99,20.57
2023,9,1,0,25.9,20.45
2023,9,1,1,25.83,20.32
2023,9,1,2,25.7,20.2
2023,9,1,3,25.58,20.14
2023,9,1,4,25.42,20.02
2023,9,1,5,25.27,19.84
2023,9,1,6,25.76,20.26
2023,9,1,7,26.44,20.63
2023,9,1,8,27.17,21.06
2023,9,1,9,27.9,21.06
2023,9,1,10,28.61,21.06
2023,9,1,11,29.08,20.81
2023,9,1,12,29.24,20.69
2023,9,1,13,29.2,20.75
2023,9,1,14,28.97,21.06
2023,9,1,15,28.62,21.61
2023,9,1,16,28.15,22.09
2023,9,1,17,27.42,21.91
2023,9,1,18,26.74,21.42
2023,9,1,19,26.54,21.24
2023,9,1,20,26.39,21.06
2023,9,1,21,26.21,20.87
2023,9,1,22,26.02,20.63
2023,9,1,23,25.85,20.45
2023,9,2,0,25.74,20.32
2023,9,2,1,25.65,20.2
2023,9,2,2,25.56,20.08
2023,9,2,3,25.42,19.9
2023,9,2,4,25.26,19.71
2023,9,2,5,25.1,19.53
2023,9,2,6,25.58,19.9
2023,9,2,7,26.49,20.57
2023,9,2,8,27.58,21.06
2023,9,2,9,28.69,21.12
2023,9,2,10,29.51,21.06
2023,9,2,11,29.93,20.87
2023,9,2,12,30.22,20.63
2023,9,2,13,30.33,20.45
2023,9,2,14,30.15,20.51
2023,9,2,15,29.47,20.87
2023,9,2,16,28.8,21.55
2023,9,2,17,27.8,21.73
2023,9,2,18,26.78,21.3
2023,9,2,19,26.52,21.12
2023,9,2,20,26.4,21.06
2023,9,2,21,26.25,20.87
2023,9,2,22,26.02,20.57
2023,9,2,23,25.76,20.2
2023,9,3,0,25.54,19.96
2023,9,3,1,25.35,19.78
2023,9,3,2,25.17,19.59
2023,9,3,3,24.99,19.47
2023,9,3,4,24.88,19.35
2023,9,3,5,24.89,19.35
2023,9,3,6,25.53,19.9
2023,9,3,7,26.51,20.51
2023,9,3,8,27.6,20.63
2023,9,3,9,28.62,20.51
2023,9,3,10,29.19,20.45
2023,9,3,11,29.69,20.57
2023,9,3,12,30.2,20.81
2023,9,3,13,30.44,20.87
2023,9,3,14,30.4,20.94
2023,9,3,15,29.83,21.24
2023,9,3,16,29.14,21.85
2023,9,3,17,28.07,22.09
2023,9,3,18,27.14,21.67
2023,9,3,19,26.78,21.36
2023,9,3,20,26.5,21.12
2023,9,3,21,26.27,20.87
2023,9,3,22,26.05,20.57
2023,9,3,23,25.83,20.32
2023,9,4,0,25.62,20.08
2023,9,4,1,25.45,19.9
2023,9,4,2,25.3,19.71
2023,9,4,3,25.12,19.59
2023,9,4,4,24.91,19.47
2023,9,4,5,24.73,19.29
2023,9,4,6,25.76,20.02
2023,9,4,7,26.87,20.69
2023,9,4,8,27.94,21.0
2023,9,4,9,28.8,20.87
2023,9,4,10,29.37,20.87
2023,9,4,11,29.37,21.06
2023,9,4,12,29.04,21.36
2023,9,4,13,28.85,21.55
2023,9,4,14,28.94,21.61
2023,9,4,15,28.2,21.3
2023,9,4,16,27.52,21.12
2023,9,4,17,26.88,20.69
2023,9,4,18,26.37,20.51
2023,9,4,19,26.15,20.45
2023,9,4,20,25.89,20.39
2023,9,4,21,25.73,20.26
2023,9,4,22,25.73,20.14
2023,9,4,23,25.6,20.02
2023,9,5,0,25.37,19.84
2023,9,5,1,25.1,19.59
2023,9,5,2,24.98,19.41
2023,9,5,3,24.96,19.35
2023,9,5,4,24.84,19.23
2023,9,5,5,24.75,19.17
2023,9,5,6,25.43,19.65
2023,9,5,7,26.2,20.26
2023,9,5,8,27.18,20.87
2023,9,5,9,28.0,21.0
2023,9,5,10,28.85,20.69
